name	term	lev	seq	value
"phosphatidylinositol 3-kinase, class I, catalyst activity"	GO:0015072;GO:0015073	-1	isogroup1498	0
"phosphatidylinositol 3-kinase, class I, catalyst activity"	GO:0015072;GO:0015073	-1	isogroup17464	0
"phosphatidylinositol 3-kinase, class I, catalyst activity"	GO:0015072;GO:0015073	-1	isogroup186	4.87417605116479
"phosphatidylinositol 3-kinase, class I, catalyst activity"	GO:0015072;GO:0015073	-1	isogroup3492	0
"phosphatidylinositol 3-kinase, class I, catalyst activity"	GO:0015072;GO:0015073	-1	isogroup612	0
"carbon-oxygen lyase activity, acting on phosphates"	GO:0016838	2	isogroup11774	0.0293615278022636
"carbon-oxygen lyase activity, acting on phosphates"	GO:0016838	2	isogroup13484	0.881861133012137
"carbon-oxygen lyase activity, acting on phosphates"	GO:0016838	2	isogroup17459	1.92412988762661
"carbon-oxygen lyase activity, acting on phosphates"	GO:0016838	2	isogroup4551	0
"carbon-oxygen lyase activity, acting on phosphates"	GO:0016838	2	isogroup6137	1.05529919097158
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup10015	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup10116	0.112846383691116
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup10238	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup10411	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup10602	0.0528004452439492
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup10896	0.0554273931972326
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup10908	0.449354015330751
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup10927	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup11140	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup11313	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup11814	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup11972	0.27125690407768
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup11986	0.139566042142097
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup12148	1.17326736976259
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup12182	0.0287704890256203
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup12223	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup12281	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup12386	0.300544293732628
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup12672	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup12753	0.389445859449672
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup13076	0.0209135385612738
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup13284	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup13322	0.555024455011322
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup13339	1.2754005759101
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup13347	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup13522	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup14013	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup14468	0.463179164899034
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup14531	0.441985363027479
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup15161	0.686630987441006
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup1530	0.816441875821366
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup15732	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup15776	0.153757799913004
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup16163	0.398867650635599
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup16261	0.673345666779014
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup1638	0.92850709848274
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup16435	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup16709	1.76110292097703
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup16750	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup17383	1.98799944442903
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup17411	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup17445	1.02704803042616
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup1779	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup18192	0.368359077840184
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup1851	0.0248813290706132
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup18573	2.06801044820289
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup19265	0.836963632830876
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup19680	0.46748291561103
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup20389	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup21832	1.23027476766858
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup2258	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup23687	1.06112598877425
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup24242	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup2459	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup2745	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup28013	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup2857	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup3008	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup3182	0.0061837894576438
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup32093	0.715574051350596
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup3217	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup3395	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup3416	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup3520	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup3611	0.680437568754706
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup3620	0.188520518599019
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup3918	1.96846469647744
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup3932	0.904966278639544
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup4118	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup4338	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup4514	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup4599	1.76361985819646
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup461	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup4623	0.307097105080383
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup4799	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup4886	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup4927	2.96283754630552
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup5001	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup5049	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup5068	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup5114	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup5130	0.1230202884752
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup5195	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup5203	0.000981204024878692
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup5342	0.0915766119280907
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup5540	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup5737	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup5791	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup6025	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup6229	1.70700040752051
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup6331	0.1594173473675
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup6340	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup6467	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup654	0.735421236596756
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup6586	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup6613	0.449216350042304
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup7102	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup7157	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup716	0.145357232962938
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup7711	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup7739	0.606344641940177
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup7887	0.328847937241057
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup7899	0.00138828029909907
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup8582	0.0297511072448339
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup8814	1.18362799822047
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup8817	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup9039	1.32920592766495
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup9043	0.115326835179632
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup9115	0.619407335864815
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup913	2.88706508954874
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup9132	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup9260	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup9354	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup9384	1.44215845136569
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup9418	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup9434	0
"carboxylic ester hydrolase activity"	GO:0052689	2	isogroup9790	1.28064281797094
"enzyme regulator activity"	GO:0030234	1	isogroup10079	0.438238761034228
"enzyme regulator activity"	GO:0030234	1	isogroup10101	0
"enzyme regulator activity"	GO:0030234	1	isogroup10221	3.2065386447937
"enzyme regulator activity"	GO:0030234	1	isogroup103	0.225302624368144
"enzyme regulator activity"	GO:0030234	1	isogroup1041	0.633934589164547
"enzyme regulator activity"	GO:0030234	1	isogroup10435	0.0690023244064498
"enzyme regulator activity"	GO:0030234	1	isogroup10535	0.330575244368849
"enzyme regulator activity"	GO:0030234	1	isogroup10554	0.000849619122848727
"enzyme regulator activity"	GO:0030234	1	isogroup1093	0.927553802323058
"enzyme regulator activity"	GO:0030234	1	isogroup10959	0
"enzyme regulator activity"	GO:0030234	1	isogroup10969	0
"enzyme regulator activity"	GO:0030234	1	isogroup10978	0.42714833793421
"enzyme regulator activity"	GO:0030234	1	isogroup1122	5.31987653002343
"enzyme regulator activity"	GO:0030234	1	isogroup11246	0
"enzyme regulator activity"	GO:0030234	1	isogroup11409	1.17437630385439
"enzyme regulator activity"	GO:0030234	1	isogroup11471	0.0899957037877683
"enzyme regulator activity"	GO:0030234	1	isogroup11541	0
"enzyme regulator activity"	GO:0030234	1	isogroup11574	0.127869108321104
"enzyme regulator activity"	GO:0030234	1	isogroup1159	0.109962994922466
"enzyme regulator activity"	GO:0030234	1	isogroup11618	0
"enzyme regulator activity"	GO:0030234	1	isogroup1163	0
"enzyme regulator activity"	GO:0030234	1	isogroup11655	0
"enzyme regulator activity"	GO:0030234	1	isogroup11658	0.0711196002143622
"enzyme regulator activity"	GO:0030234	1	isogroup1173	1.28110196795232
"enzyme regulator activity"	GO:0030234	1	isogroup1180	0
"enzyme regulator activity"	GO:0030234	1	isogroup1184	0
"enzyme regulator activity"	GO:0030234	1	isogroup12059	0
"enzyme regulator activity"	GO:0030234	1	isogroup12298	0.156665655249005
"enzyme regulator activity"	GO:0030234	1	isogroup12740	0
"enzyme regulator activity"	GO:0030234	1	isogroup12854	0.0963984235129261
"enzyme regulator activity"	GO:0030234	1	isogroup12947	0
"enzyme regulator activity"	GO:0030234	1	isogroup1299	1.71431923789079
"enzyme regulator activity"	GO:0030234	1	isogroup1313	0.116234182373374
"enzyme regulator activity"	GO:0030234	1	isogroup1331	0.288959454090209
"enzyme regulator activity"	GO:0030234	1	isogroup13314	0
"enzyme regulator activity"	GO:0030234	1	isogroup1346	1.26035561248224
"enzyme regulator activity"	GO:0030234	1	isogroup13463	0.806080146237933
"enzyme regulator activity"	GO:0030234	1	isogroup1359	1.29507596762438
"enzyme regulator activity"	GO:0030234	1	isogroup13624	0
"enzyme regulator activity"	GO:0030234	1	isogroup13694	0.986292058172235
"enzyme regulator activity"	GO:0030234	1	isogroup13812	0.624378211787042
"enzyme regulator activity"	GO:0030234	1	isogroup13827	0
"enzyme regulator activity"	GO:0030234	1	isogroup13835	0
"enzyme regulator activity"	GO:0030234	1	isogroup13858	0.000490325342336834
"enzyme regulator activity"	GO:0030234	1	isogroup1403	0
"enzyme regulator activity"	GO:0030234	1	isogroup14055	0.561707403587837
"enzyme regulator activity"	GO:0030234	1	isogroup14135	2.72381574967602
"enzyme regulator activity"	GO:0030234	1	isogroup14196	0.625479565224224
"enzyme regulator activity"	GO:0030234	1	isogroup1453	0
"enzyme regulator activity"	GO:0030234	1	isogroup14569	0.614547718736164
"enzyme regulator activity"	GO:0030234	1	isogroup1459	0.762816088957689
"enzyme regulator activity"	GO:0030234	1	isogroup1460	1.08540631318597
"enzyme regulator activity"	GO:0030234	1	isogroup1481	1.48186220845168
"enzyme regulator activity"	GO:0030234	1	isogroup14999	0.334579254678771
"enzyme regulator activity"	GO:0030234	1	isogroup1501	0.000849619187305276
"enzyme regulator activity"	GO:0030234	1	isogroup15047	0
"enzyme regulator activity"	GO:0030234	1	isogroup1538	0
"enzyme regulator activity"	GO:0030234	1	isogroup1539	0.165882953323798
"enzyme regulator activity"	GO:0030234	1	isogroup1551	0
"enzyme regulator activity"	GO:0030234	1	isogroup15598	0
"enzyme regulator activity"	GO:0030234	1	isogroup15892	0
"enzyme regulator activity"	GO:0030234	1	isogroup16115	0.0180163105411704
"enzyme regulator activity"	GO:0030234	1	isogroup16219	0
"enzyme regulator activity"	GO:0030234	1	isogroup16290	0
"enzyme regulator activity"	GO:0030234	1	isogroup1644	0
"enzyme regulator activity"	GO:0030234	1	isogroup1651	0
"enzyme regulator activity"	GO:0030234	1	isogroup1655	0
"enzyme regulator activity"	GO:0030234	1	isogroup169	0
"enzyme regulator activity"	GO:0030234	1	isogroup1690	0.0639252550361457
"enzyme regulator activity"	GO:0030234	1	isogroup17026	0
"enzyme regulator activity"	GO:0030234	1	isogroup17041	0
"enzyme regulator activity"	GO:0030234	1	isogroup1708	0.473954891750368
"enzyme regulator activity"	GO:0030234	1	isogroup1717	0
"enzyme regulator activity"	GO:0030234	1	isogroup1736	0
"enzyme regulator activity"	GO:0030234	1	isogroup17377	0.00440528044045774
"enzyme regulator activity"	GO:0030234	1	isogroup17448	1.10342528146642
"enzyme regulator activity"	GO:0030234	1	isogroup17529	0.622122023051758
"enzyme regulator activity"	GO:0030234	1	isogroup17645	0
"enzyme regulator activity"	GO:0030234	1	isogroup17673	0
"enzyme regulator activity"	GO:0030234	1	isogroup18135	0
"enzyme regulator activity"	GO:0030234	1	isogroup1838	0.402883936687962
"enzyme regulator activity"	GO:0030234	1	isogroup1916	0.426281050248938
"enzyme regulator activity"	GO:0030234	1	isogroup19191	0.107354376986536
"enzyme regulator activity"	GO:0030234	1	isogroup19213	0
"enzyme regulator activity"	GO:0030234	1	isogroup1980	0.620339534979289
"enzyme regulator activity"	GO:0030234	1	isogroup20103	0.629389757779431
"enzyme regulator activity"	GO:0030234	1	isogroup20111	0
"enzyme regulator activity"	GO:0030234	1	isogroup20179	1.07041130408853
"enzyme regulator activity"	GO:0030234	1	isogroup2084	0
"enzyme regulator activity"	GO:0030234	1	isogroup2093	1.32210510854944
"enzyme regulator activity"	GO:0030234	1	isogroup21824	0
"enzyme regulator activity"	GO:0030234	1	isogroup22165	1.10326833896049
"enzyme regulator activity"	GO:0030234	1	isogroup22679	0
"enzyme regulator activity"	GO:0030234	1	isogroup22734	0
"enzyme regulator activity"	GO:0030234	1	isogroup22893	0
"enzyme regulator activity"	GO:0030234	1	isogroup2300	0
"enzyme regulator activity"	GO:0030234	1	isogroup23065	0.131387836356054
"enzyme regulator activity"	GO:0030234	1	isogroup2308	0
"enzyme regulator activity"	GO:0030234	1	isogroup23355	0
"enzyme regulator activity"	GO:0030234	1	isogroup235	0.428636907389182
"enzyme regulator activity"	GO:0030234	1	isogroup2353	0
"enzyme regulator activity"	GO:0030234	1	isogroup23551	0.155689182182229
"enzyme regulator activity"	GO:0030234	1	isogroup2403	1.3598097277242
"enzyme regulator activity"	GO:0030234	1	isogroup2418	0
"enzyme regulator activity"	GO:0030234	1	isogroup2422	0
"enzyme regulator activity"	GO:0030234	1	isogroup2426	0
"enzyme regulator activity"	GO:0030234	1	isogroup2482	0
"enzyme regulator activity"	GO:0030234	1	isogroup2510	1.07538565382844
"enzyme regulator activity"	GO:0030234	1	isogroup2515	1.91935653949951
"enzyme regulator activity"	GO:0030234	1	isogroup2518	1.0774407177632
"enzyme regulator activity"	GO:0030234	1	isogroup2526	0.839699902273215
"enzyme regulator activity"	GO:0030234	1	isogroup2537	0
"enzyme regulator activity"	GO:0030234	1	isogroup2556	0
"enzyme regulator activity"	GO:0030234	1	isogroup26229	1.74423040173308
"enzyme regulator activity"	GO:0030234	1	isogroup26587	0.828859861791231
"enzyme regulator activity"	GO:0030234	1	isogroup2670	2.03761458430536
"enzyme regulator activity"	GO:0030234	1	isogroup26865	0
"enzyme regulator activity"	GO:0030234	1	isogroup2692	0
"enzyme regulator activity"	GO:0030234	1	isogroup27135	0
"enzyme regulator activity"	GO:0030234	1	isogroup2734	0
"enzyme regulator activity"	GO:0030234	1	isogroup2749	0
"enzyme regulator activity"	GO:0030234	1	isogroup2797	1.05304315754563
"enzyme regulator activity"	GO:0030234	1	isogroup2840	0
"enzyme regulator activity"	GO:0030234	1	isogroup2855	0
"enzyme regulator activity"	GO:0030234	1	isogroup28594	0.294374395504856
"enzyme regulator activity"	GO:0030234	1	isogroup2888	0.000693586770689404
"enzyme regulator activity"	GO:0030234	1	isogroup29543	0
"enzyme regulator activity"	GO:0030234	1	isogroup2975	0
"enzyme regulator activity"	GO:0030234	1	isogroup3113	0
"enzyme regulator activity"	GO:0030234	1	isogroup3118	0.0927920399800163
"enzyme regulator activity"	GO:0030234	1	isogroup3190	1.14649721054986
"enzyme regulator activity"	GO:0030234	1	isogroup3253	0
"enzyme regulator activity"	GO:0030234	1	isogroup3274	0
"enzyme regulator activity"	GO:0030234	1	isogroup33615	0.149574849679768
"enzyme regulator activity"	GO:0030234	1	isogroup3477	0
"enzyme regulator activity"	GO:0030234	1	isogroup3526	0.10793054007194
"enzyme regulator activity"	GO:0030234	1	isogroup3639	0.787037275741215
"enzyme regulator activity"	GO:0030234	1	isogroup36946	0
"enzyme regulator activity"	GO:0030234	1	isogroup3699	0
"enzyme regulator activity"	GO:0030234	1	isogroup3704	1.05135533852068
"enzyme regulator activity"	GO:0030234	1	isogroup3755	0
"enzyme regulator activity"	GO:0030234	1	isogroup377	0
"enzyme regulator activity"	GO:0030234	1	isogroup3879	0.483264369520787
"enzyme regulator activity"	GO:0030234	1	isogroup3891	0.35351066895691
"enzyme regulator activity"	GO:0030234	1	isogroup3972	0.189981540863745
"enzyme regulator activity"	GO:0030234	1	isogroup4016	0.698880669495767
"enzyme regulator activity"	GO:0030234	1	isogroup404	0.530310475581145
"enzyme regulator activity"	GO:0030234	1	isogroup4052	0
"enzyme regulator activity"	GO:0030234	1	isogroup4071	0.748703044055615
"enzyme regulator activity"	GO:0030234	1	isogroup4139	0
"enzyme regulator activity"	GO:0030234	1	isogroup4146	0.231079656529373
"enzyme regulator activity"	GO:0030234	1	isogroup4156	0.672855714812809
"enzyme regulator activity"	GO:0030234	1	isogroup4173	0.441474054682632
"enzyme regulator activity"	GO:0030234	1	isogroup4187	0
"enzyme regulator activity"	GO:0030234	1	isogroup4202	1.83699533807481
"enzyme regulator activity"	GO:0030234	1	isogroup4252	0
"enzyme regulator activity"	GO:0030234	1	isogroup4290	2.69757740506901
"enzyme regulator activity"	GO:0030234	1	isogroup4617	0
"enzyme regulator activity"	GO:0030234	1	isogroup4626	0.15581873554042
"enzyme regulator activity"	GO:0030234	1	isogroup4654	0
"enzyme regulator activity"	GO:0030234	1	isogroup4656	0
"enzyme regulator activity"	GO:0030234	1	isogroup4661	1.20737900951849
"enzyme regulator activity"	GO:0030234	1	isogroup4684	0.883253948917321
"enzyme regulator activity"	GO:0030234	1	isogroup4685	0.116761148399618
"enzyme regulator activity"	GO:0030234	1	isogroup4789	0
"enzyme regulator activity"	GO:0030234	1	isogroup4795	0
"enzyme regulator activity"	GO:0030234	1	isogroup481	0
"enzyme regulator activity"	GO:0030234	1	isogroup487	2.47666204504145
"enzyme regulator activity"	GO:0030234	1	isogroup4913	0.428428686583237
"enzyme regulator activity"	GO:0030234	1	isogroup501	0
"enzyme regulator activity"	GO:0030234	1	isogroup5062	0.552845203207445
"enzyme regulator activity"	GO:0030234	1	isogroup5084	1.09571818074698
"enzyme regulator activity"	GO:0030234	1	isogroup5102	0
"enzyme regulator activity"	GO:0030234	1	isogroup5113	1.51108873652826
"enzyme regulator activity"	GO:0030234	1	isogroup5167	0
"enzyme regulator activity"	GO:0030234	1	isogroup5236	2.0668669486396
"enzyme regulator activity"	GO:0030234	1	isogroup5239	0
"enzyme regulator activity"	GO:0030234	1	isogroup5301	0
"enzyme regulator activity"	GO:0030234	1	isogroup5314	3.01480439124494
"enzyme regulator activity"	GO:0030234	1	isogroup5356	0
"enzyme regulator activity"	GO:0030234	1	isogroup5504	0
"enzyme regulator activity"	GO:0030234	1	isogroup5607	0
"enzyme regulator activity"	GO:0030234	1	isogroup5625	0
"enzyme regulator activity"	GO:0030234	1	isogroup5642	0
"enzyme regulator activity"	GO:0030234	1	isogroup5649	0.166094072568574
"enzyme regulator activity"	GO:0030234	1	isogroup5709	0.83213550818751
"enzyme regulator activity"	GO:0030234	1	isogroup5716	0.000693586770689404
"enzyme regulator activity"	GO:0030234	1	isogroup5718	2.21620247280738
"enzyme regulator activity"	GO:0030234	1	isogroup5741	0.213410105875596
"enzyme regulator activity"	GO:0030234	1	isogroup5807	0
"enzyme regulator activity"	GO:0030234	1	isogroup5869	0.164511675460223
"enzyme regulator activity"	GO:0030234	1	isogroup5881	0
"enzyme regulator activity"	GO:0030234	1	isogroup5907	0.870022196542051
"enzyme regulator activity"	GO:0030234	1	isogroup591	1.5152716993263
"enzyme regulator activity"	GO:0030234	1	isogroup6048	0
"enzyme regulator activity"	GO:0030234	1	isogroup6069	0.00049032545388679
"enzyme regulator activity"	GO:0030234	1	isogroup6093	0.277286296571455
"enzyme regulator activity"	GO:0030234	1	isogroup6189	0
"enzyme regulator activity"	GO:0030234	1	isogroup6206	0
"enzyme regulator activity"	GO:0030234	1	isogroup6237	0.652664544044698
"enzyme regulator activity"	GO:0030234	1	isogroup6313	1.03239542493915
"enzyme regulator activity"	GO:0030234	1	isogroup639	0
"enzyme regulator activity"	GO:0030234	1	isogroup6428	0
"enzyme regulator activity"	GO:0030234	1	isogroup648	0
"enzyme regulator activity"	GO:0030234	1	isogroup6495	0.172208653260142
"enzyme regulator activity"	GO:0030234	1	isogroup6566	0
"enzyme regulator activity"	GO:0030234	1	isogroup6567	0.900435906167418
"enzyme regulator activity"	GO:0030234	1	isogroup6584	0
"enzyme regulator activity"	GO:0030234	1	isogroup6594	0
"enzyme regulator activity"	GO:0030234	1	isogroup6718	0
"enzyme regulator activity"	GO:0030234	1	isogroup6814	0
"enzyme regulator activity"	GO:0030234	1	isogroup6832	0
"enzyme regulator activity"	GO:0030234	1	isogroup686	0
"enzyme regulator activity"	GO:0030234	1	isogroup6863	0
"enzyme regulator activity"	GO:0030234	1	isogroup6943	0
"enzyme regulator activity"	GO:0030234	1	isogroup7140	0.671874899294102
"enzyme regulator activity"	GO:0030234	1	isogroup720	1.12940767352769
"enzyme regulator activity"	GO:0030234	1	isogroup7234	0.301864081219806
"enzyme regulator activity"	GO:0030234	1	isogroup7292	0
"enzyme regulator activity"	GO:0030234	1	isogroup7331	0
"enzyme regulator activity"	GO:0030234	1	isogroup738	0.472622475384962
"enzyme regulator activity"	GO:0030234	1	isogroup7718	0.827826041050142
"enzyme regulator activity"	GO:0030234	1	isogroup7774	0
"enzyme regulator activity"	GO:0030234	1	isogroup7842	1.25259225332973
"enzyme regulator activity"	GO:0030234	1	isogroup7961	0
"enzyme regulator activity"	GO:0030234	1	isogroup8250	0.174624697559134
"enzyme regulator activity"	GO:0030234	1	isogroup8306	0
"enzyme regulator activity"	GO:0030234	1	isogroup8499	0.213963049400726
"enzyme regulator activity"	GO:0030234	1	isogroup8519	0.141909010379599
"enzyme regulator activity"	GO:0030234	1	isogroup857	0
"enzyme regulator activity"	GO:0030234	1	isogroup8717	0.326204587848744
"enzyme regulator activity"	GO:0030234	1	isogroup8796	0.431202401995539
"enzyme regulator activity"	GO:0030234	1	isogroup8834	1.21119563559348
"enzyme regulator activity"	GO:0030234	1	isogroup902	0
"enzyme regulator activity"	GO:0030234	1	isogroup9048	0
"enzyme regulator activity"	GO:0030234	1	isogroup9100	0.427309780260686
"enzyme regulator activity"	GO:0030234	1	isogroup9292	0.138932601259331
"enzyme regulator activity"	GO:0030234	1	isogroup9328	0.459076802924668
"enzyme regulator activity"	GO:0030234	1	isogroup944	0
"enzyme regulator activity"	GO:0030234	1	isogroup9527	0
"enzyme regulator activity"	GO:0030234	1	isogroup957	0.0237845899539435
"enzyme regulator activity"	GO:0030234	1	isogroup9707	0.529724414734766
"enzyme regulator activity"	GO:0030234	1	isogroup9710	0
"enzyme regulator activity"	GO:0030234	1	isogroup980	0.376296336157875
"enzyme regulator activity"	GO:0030234	1	isogroup9830	0.259689685483348
"enzyme regulator activity"	GO:0030234	1	isogroup986	1.8741477721503
"enzyme regulator activity"	GO:0030234	1	isogroup9907	0.73817553518737
"calcium-dependent cysteine-type endopeptidase activity"	GO:0004198	2	isogroup2807	0
"calcium-dependent cysteine-type endopeptidase activity"	GO:0004198	2	isogroup3460	0
"calcium-dependent cysteine-type endopeptidase activity"	GO:0004198	2	isogroup3629	0
"calcium-dependent cysteine-type endopeptidase activity"	GO:0004198	2	isogroup5346	0.295534932816934
"calcium-dependent cysteine-type endopeptidase activity"	GO:0004198	2	isogroup6839	0.059952831872885
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup1028	0
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup1041	0.633934589164547
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup10486	0.069443231830258
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup11144	0
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup1135	0.451903421306597
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup11409	1.17437630385439
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup1146	0
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup11471	0.0899957037877683
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup11655	0
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup1217	0
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup12191	0.310503321175569
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup12390	0.00235655567465515
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup12439	0.233146422799202
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup12740	0
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup13252	0
"phosphoprotein phosphatase activity"	GO:0004721	2	isogroup13314	0
